"Datum","Land","Wert","Verzeichnis","Haupttyp"
"2012-06-06","China",530000,"GKV","2"
"2012-06-06","Taiwan",863000,"GKV","2"
"2012-06-06","Russland",63674,"GKV","7"
"2012-06-06","Brasilien",167000,"GKV","6"
"2012-06-06","Brasilien",167000,"GKV","6"
"2012-06-06","Brasilien",167000,"GKV","6"
"2012-06-06","Brasilien",167000,"GKV","6"
"2012-06-06","Russland",490106,"GKV","2"
"2012-06-06","Brasilien",167000,"GKV","6"
"2012-06-06","Brasilien",167000,"GKV","6"
"2012-06-07","China",22000,"GKV","3"
"2012-06-07","Frankreich",400000,"GKV","0"
"2012-06-07","Taiwan",32000,"GKV","5"
"2012-06-07","China",866173,"GKV","2"
"2012-06-07","Israel",148750,"GKV","2"
"2012-06-07","Deutschland",22900,"GKV","2"
"2012-06-08","Russland",306130,"GKV","2"
"2012-06-08","Slowakei",8146,"5.1","1"
"2012-06-08","Russland",30500,"GKV","7"
"2012-09-20","Pakistan",200000,"GKV","7"
"2012-06-08","China",70000,"GKV","2"
"2012-06-11","Israel",6200,"GKV","6"
"2012-06-21","Jordanien",46565,"GKV","2"
"2012-06-11","China",149850,"GKV","2"
"2012-06-11","Katar",2500,"GKV","5"
"2012-06-11","Oman",1200,"5.1","1"
"2012-06-12","Vereinigte Arabische Emirate",154981,"GKV","2"
"2012-06-12","Pakistan",22950,"GKV","5"
"2012-06-12","Thailand",54500,"ML (GKV)","11"
"2012-06-12","Vereinigte Arabische Emirate",54500,"ML (GKV)","11"
"2012-06-12","Chile",12500,"ML (GKV)","11"
"2012-06-12","Hong Kong",73600,"GKV","3"
"2012-06-12","Südkorea",1304,"GKV","1"
"2012-06-12","Mazedonien",80322,"GKV","3"
"2012-06-12","Singapur",6036,"ML (GKV)","4"
"2012-06-12","Deutschland",3000,"GKV","5"
"2012-06-12","China",250399,"GKV","2"
"2012-06-12","China",677028,"GKV","2"
"2012-06-12","Indien",69035,"GKV","5"
"2012-06-12","Vereinigte Arabische Emirate",255019,"GKV","2"
"2012-06-12","Israel",11300,"GKV","6"
"2012-06-13","Israel",5187,"GKV","3"
"2012-06-13","Grossbritannien",30384,"GKV","3"
"2012-06-14","Hong Kong",193200,"GKV","3"
"2012-06-14","Vietnam",808025,"GKV","2"
"2012-06-14","China",1447625,"GKV","2"
"2012-06-14","China",1579491,"GKV","2"
"2012-06-14","China",198440,"GKV","6"
"2012-06-14","Iran",4226,"unbekannt",""
"2012-06-14","China",588000,"GKV","2"
"2012-06-14","Schweiz",8298,"ML (GKV)","1"
"2012-06-14","Schweiz",1631,"ML (GKV)","3"
"2012-06-15","Peru",72627,"GKV","3"
"2012-06-15","China",1798728,"GKV","2"
"2012-06-18","Vereinigte Arabische Emirate",107744,"GKV","2"
"2012-06-18","Russland",323412,"GKV","2"
"2012-06-18","China",182800,"GKV","3"
"2012-06-18","China",453600,"GKV","3"
"2012-06-18","China",263600,"GKV","3"
"2012-06-18","Schweden",18847,"ML (GKV)","4"
"2012-06-18","Armenien",500000,"GKV","2"
"2012-06-18","Taiwan",3138200,"GKV","3"
"2012-06-19","Saudi-Arabien",6825,"5.1","1"
"2012-06-19","Katar",6825,"5.1","1"
"2012-06-19","Katar",3094,"5.1","1"
"2012-06-19","China",14445000,"GKV","4"
"2012-06-19","China",222630,"GKV","2"
"2012-06-19","Brasilien",197000,"GKV","6"
"2012-06-19","USA",20000,"5.1","1"
"2012-06-20","China",5321250,"GKV","2"
"2012-06-20","Indonesien",32700,"GKV","3"
"2012-06-20","Russland",792000,"GKV","2"
"2012-06-20","Indonesien",405000,"GKV","3"
"2012-06-20","Aserbaidschan",4959,"5.1","1"
"2012-06-20","Thailand",5042,"GKV","3"
"2012-06-20","Algerien",141000,"ML (GKV)","11"
"2012-06-20","Portugal",1749,"5.1","1"
"2012-06-21","Indien",251349,"GKV","2"
"2012-06-21","Malaysia",1116840,"GKV","2"
"2012-06-21","China",19800,"GKV","3"
"2012-06-21","China",72860,"GKV","3"
"2012-06-21","Frankreich",381819,"GKV","2"
"2012-06-21","Chile",9000,"GKV","6"
"2012-06-21","Chile",29000,"GKV","6"
"2012-06-21","Chile",23100,"GKV","6"
"2012-06-21","Chile",7500,"GKV","6"
"2012-06-21","Schweden",10515,"ML (GKV)","4"
"2012-06-22","China",9890,"5.1","1"
"2012-06-22","Ägypten",52431,"GKV","2"
"2012-06-25","Russland",1833200,"GKV","2"
"2012-06-25","Hong Kong",29900,"GKV","3"
"2012-07-11","Thailand",15000000,"ML (GKV)","22"
"2012-06-25","Ukraine",72518,"GKV","2"
"2012-06-25","Thailand",1400,"GKV","5"
"2012-06-26","Bahrain",220980,"ML (GKV)","11"
"2012-06-26","Bahrain",404802,"ML (GKV)","11"
"2012-06-26","Mexiko",296651,"GKV","2"
"2012-06-26","Serbien",9000,"GKV","2"
"2012-06-26","Serbien",7000,"GKV","2"
"2012-06-26","China",207348,"GKV","2"
"2012-08-02","Bahrain",19500000,"GKV","5"
"2012-06-26","USA",60000,"GKV","0"
"2012-06-26","Hong Kong",198000,"GKV","3"
"2012-06-26","Serbien",8000,"GKV","2"
"2012-06-26","Serbien",8000,"GKV","2"
"2012-06-26","Serbien",5000,"GKV","2"
"2012-06-26","Südafrika",536444,"GKV","2"
"2012-06-26","USA",102708,"GKV","2"
"2012-06-26","Schweiz",400,"5.1","1"
"2012-06-27","China",490050,"GKV","2"
"2012-06-27","Russland",1203830,"GKV","2"
"2012-06-27","Hong Kong",413000,"GKV","3"
"2012-06-27","Taiwan",5640,"GKV","2"
"2012-06-27","Russland",891621,"GKV","2"
"2012-06-27","Taiwan",242758,"GKV","2"
"2012-06-28","China",89842,"GKV","2"
"2012-06-28","Schweden",16348,"ML (GKV)","4"
"2012-06-28","Schweden",33969,"ML (GKV)","4"
"2012-06-28","Schweden",43216,"ML (GKV)","4"
"2012-06-28","China",1682017,"GKV","2"
"2012-06-28","Weissrussland",355707,"GKV","2"
"2012-06-29","Israel",3845,"ML (GKV)","10"
"2012-07-10","Indien",1245000,"GKV","2"
"2012-06-29","Kolumbien",151596,"GKV","7"
"2012-07-10","Indien",1245000,"GKV","2"
"2012-07-10","Indien",1260000,"GKV","2"
"2012-06-29","Hong Kong",64100,"GKV","3"
"2012-06-29","Hong Kong",408500,"GKV","3"
"2012-06-29","Brasilien",198440,"GKV","6"
"2012-06-29","Bulgarien",162000,"GKV","2"
"2012-06-29","Slowakei",1500205,"GKV","2"
"2012-06-29","Rumänien",1440,"GKV","3"
"2012-07-02","Russland",204761,"GKV","2"
"2012-07-02","Russland",628973,"GKV","2"
"2012-07-02","China",41000,"GKV","3"
"2012-07-03","Grossbritannien",30000,"GKV","0"
"2012-07-02","Singapur",4200,"GKV","1"
"2012-07-02","China",2181115,"GKV","2"
"2012-07-02","China",3610000,"GKV","2"
"2012-07-02","Hong Kong",7611,"GKV","6"
"2012-07-02","Hong Kong",19720,"GKV","6"
"2012-07-02","Hong Kong",10530,"GKV","6"
"2012-07-02","Indien",3324,"ML (GKV)","1"
"2012-07-02","Indien",5571,"ML (GKV)","1"
"2012-07-02","Deutschland",153,"GKV","1"
"2012-07-02","Deutschland",153,"GKV","1"
"2012-07-02","Deutschland",153,"GKV","1"
"2012-07-02","Deutschland",153,"GKV","1"
"2012-07-02","China",602000,"GKV","2"
"2012-07-02","China",429215,"GKV","2"
"2012-07-03","Indien",1124569,"GKV","2"
"2012-07-03","Indonesien",214368,"GKV","6"
"2012-07-03","Deutschland",43,"GKV","1"
"2012-07-03","China",57000,"GKV","3"
"2012-07-03","Indien",50000,"GKV","4"
"2012-07-03","Kuwait",10000000,"ML (GKV)","10"
"2012-07-03","Taiwan",12000,"GKV","5"
"2012-07-04","China",379436,"GKV","2"
"2012-07-04","China",399911,"GKV","2"
"2012-07-05","Oman",45490,"GKV","5"
"2012-07-04","Thailand",295000,"GKV","2"
"2012-07-06","Indien",1250,"5.1","1"
"2012-07-06","Indien",1420,"ML (GKV)","1"
"2012-07-04","China",90000,"GKV","3"
"2012-07-04","Russland",2200,"GKV","2"
"2012-07-04","Russland",21550,"GKV","2"
"2012-07-04","Russland",151100,"GKV","2"
"2012-07-04","Saudi-Arabien",153750,"GKV","2"
"2012-07-04","China",730000,"GKV","2"
"2012-07-05","Kuba",4054,"GKV","2"
"2012-07-05","Hong Kong",280000,"GKV","3"
"2012-07-05","Russland",2370,"ChKV","0"
"2012-07-05","Marokko",151596,"GKV","7"
"2012-07-05","Deutschland",43,"GKV","1"
"2012-07-05","Indien",8400,"GKV","6"
"2012-07-05","Indien",8000,"GKV","6"
"2012-07-05","Indien",23200,"GKV","6"
"2012-07-05","Indien",23000,"GKV","6"
"2012-07-05","Indien",8000,"GKV","6"
"2012-07-05","Südkorea",239,"GKV","1"
"2012-07-05","Pakistan",1400,"GKV","5"
"2012-07-05","China",900000,"GKV","2"
"2012-07-05","Thailand",9040,"GKV","3"
"2012-07-05","Taiwan",80000,"GKV","2"
"2012-07-06","Indonesien",49818,"GKV","2"
"2012-07-06","Brasilien",257352,"GKV","2"
"2012-07-06","Brasilien",317619,"GKV","2"
"2012-07-06","Brasilien",235970,"GKV","2"
"2012-07-06","China",511556,"GKV","2"
"2012-07-06","Frankreich",8500,"GKV","0"
"2012-07-06","Rumänien",766,"ML (GKV)","3"
"2012-07-06","Rumänien",850,"ML (GKV)","3"
"2012-07-06","Rumänien",1017,"ML (GKV)","3"
"2012-07-06","Rumänien",715,"ML (GKV)","3"
"2012-07-06","Thailand",24434,"GKV","3"
"2012-07-06","Thailand",70428,"GKV","3"
"2012-07-06","Thailand",24434,"GKV","3"
"2012-07-06","China",5421,"GKV","6"
"2012-07-09","Rumänien",572000,"GKV","2"
"2012-07-09","Russland",139711,"GKV","2"
"2012-07-09","China",850000,"GKV","2"
"2012-07-19","Saudi-Arabien",6825,"5.1","1"
"2012-07-10","Deutschland",24000,"ML (GKV)","6"
"2012-07-10","Hong Kong",262000,"GKV","3"
"2012-07-10","Israel",12000,"ML (GKV)","1"
"2012-07-10","Serbien",8000,"GKV","2"
"2012-07-10","Serbien",12000,"GKV","2"
"2012-07-10","Kolumbien",198440,"GKV","6"
"2012-07-10","Mexiko",1000,"GKV","5"
"2012-07-10","Russland",141317,"GKV","2"
"2012-07-10","Chile",167000,"GKV","6"
"2012-07-10","Brasilien",4500,"ML (GKV)","11"
"2012-07-10","Israel",80670,"ML (GKV)","4"
"2012-07-11","China",1046698,"GKV","6"
"2012-07-11","China",404375,"GKV","6"
"2012-07-11","China",5613,"GKV","6"
"2012-07-11","Hong Kong",1586000,"GKV","3"
"2012-07-11","Indien",4087,"ML (GKV)","1"
"2012-07-11","Estland",40000,"ML (GKV)","5"
"2012-07-11","Estland",50000,"ML (GKV)","15"
"2012-07-11","Estland",20000,"GKV","6"
"2012-07-12","China",178500,"GKV","2"
"2012-07-12","Indien",9783,"ML (GKV)","1"
"2012-07-12","Niederlande",65000,"GKV","0"
"2012-07-12","Thailand",223528,"GKV","2"
"2012-07-12","Thailand",122000,"GKV","2"
"2012-07-12","Rumänien",425,"ML (GKV)","3"
"2012-07-12","Russland",801847,"GKV","2"
"2012-07-12","Deutschland",13950,"GKV","0"
"2012-07-12","Brasilien",3000,"GKV","5"
"2012-07-13","Saudi-Arabien",2175737,"GKV","6"
"2012-07-13","Indien",6905,"GKV","3"
"2012-07-13","Frankreich",332224,"GKV","2"
"2012-07-13","China",634261,"GKV","2"
"2012-07-16","Frankreich",332224,"GKV","2"
"2012-07-16","Peru",2508,"5.1","1"
"2012-07-16","China",829081,"GKV","2"
"2012-07-17","Grossbritannien",14500,"GKV","2"
"2012-07-17","Thailand",246641,"GKV","2"
"2012-07-17","Slowenien",135600,"GKV","2"
"2012-08-29","Israel",14185,"5.1","1"
"2012-07-17","Deutschland",43,"GKV","1"
"2012-07-17","Slowakei",22670,"GKV","6"
"2012-07-17","Slowakei",91040,"GKV","6"
"2012-07-17","Slowakei",27700,"GKV","6"
"2012-07-18","Chile",2650,"ML (GKV)","1"
"2012-07-17","Singapur",18560,"GKV","6"
"2012-07-18","Serbien",92000,"5.2","2"
"2012-07-18","Singapur",250000,"GKV","3"
"2012-07-18","Singapur",133000,"GKV","3"
"2012-07-18","Indien",1,"GKV","2"
"2012-07-18","Indien",646526,"GKV","2"
"2012-07-18","Brasilien",597837,"GKV","2"
"2012-07-18","Kolumbien",7600,"GKV","6"
"2012-07-18","Kolumbien",8100,"GKV","6"
"2012-07-19","Israel",14148,"GKV","3"
"2012-07-19","Slowakei",16588,"ML (GKV)","1"
"2012-07-19","Saudi-Arabien",19214,"ML (GKV)","1"
"2012-07-19","Südafrika",11300,"GKV","6"
"2012-07-19","Südafrika",23200,"GKV","6"
"2012-08-13","Weissrussland",56875,"GKV","5"
"2012-08-13","Weissrussland",5480,"GKV","5"
"2012-07-19","Deutschland",153,"GKV","1"
"2012-07-19","Brasilien",360000,"GKV","2"
"2012-07-20","Deutschland",153,"GKV","1"
"2012-07-20","China",1682017,"GKV","2"
"2012-07-20","China",335149,"GKV","2"
"2012-07-20","Russland",409165,"GKV","2"
"2012-07-20","Ägypten",2400,"GKV","5"
"2012-07-20","Ägypten",2100,"GKV","5"
"2012-07-20","China",452000,"GKV","2"
"2012-07-20","China",656000,"GKV","2"
"2012-07-23","Lettland",1237,"5.1","1"
"2012-07-23","Iran",23815,"unbekannt",""
"2012-07-24","USA",6400,"GKV","2"
"2012-07-24","China",198440,"GKV","6"
"2012-07-24","Indonesien",70000,"GKV","5"
"2012-07-24","Japan",268,"GKV","1"
"2012-07-25","Israel",6684,"GKV","2"
"2012-07-25","Indien",10000,"ML (GKV)","1"
"2012-07-25","USA",28440,"ML (GKV)","5"
"2012-07-25","Indien",1280000,"GKV","2"
"2012-07-25","Zypern",17199,"ML (GKV)","10"
"2012-07-26","Rumänien",8111,"GKV","6"
"2012-07-26","Rumänien",8457,"GKV","6"
"2012-07-26","Rumänien",23200,"GKV","6"
"2012-07-31","Madagaskar",638,"5.1","1"
"2012-07-27","Österreich",1180,"5.1","1"
"2012-07-27","Bosnien-Herzegowina",6494,"GKV","5"
"2012-07-27","Singapur",1,"ML (GKV)","22"
"2012-07-27","Singapur",5000000,"ML (GKV)","13"
"2012-07-27","Indien",317245,"GKV","2"
"2012-07-27","Russland",123785,"GKV","2"
"2012-07-30","Deutschland",43,"GKV","1"
"2012-07-30","Algerien",625000,"5.2","2"
"2012-07-30","Iran",10437,"unbekannt",""
"2012-07-30","Malaysia",198440,"GKV","6"
"2012-07-30","Russland",188698,"GKV","2"
"2012-07-31","Taiwan",91100,"GKV","2"
"2012-07-31","Macau",850,"5.1","1"
"2012-07-31","Indonesien",1200,"GKV","5"
"2012-08-02","Singapur",4300,"GKV","1"
"2012-08-02","China",198440,"GKV","6"
"2012-08-13","China",156000,"GKV","3"
"2012-08-02","Iran",4380,"unbekannt",""
"2012-08-03","Niederlande",165000,"GKV","0"
"2012-08-03","Israel",8000,"ML (GKV)","1"
"2012-08-03","Spanien",13700,"ML (GKV)","10"
"2012-08-07","Singapur",276000,"GKV","3"
"2012-08-07","China",7449750,"GKV","2"
"2012-08-07","Singapur",12000,"GKV","1"
"2012-08-07","Italien",284701,"GKV","2"
"2012-08-07","Taiwan",49560,"GKV","2"
"2012-08-07","Taiwan",47676,"GKV","2"
"2012-08-07","Taiwan",64344,"GKV","2"
"2012-08-08","Indien",2380,"5.1","1"
"2012-08-08","Indien",2380,"5.1","1"
"2012-08-08","Indien",2380,"5.1","1"
"2012-08-08","China",680000,"GKV","2"
"2012-08-08","Indien",1900,"5.1","1"
"2012-08-08","Indien",615,"5.1","1"
"2012-08-08","Indien",615,"5.1","1"
"2012-08-08","Israel",701800,"GKV","6"
"2012-08-08","USA",77000,"GKV","1"
"2012-08-09","Singapur",250363,"GKV","2"
"2012-08-09","Indonesien",485,"GKV","5"
"2012-08-09","Indonesien",145315,"GKV","5"
"2012-08-09","China",365000,"GKV","2"
"2012-08-10","Marokko",43335,"GKV","3"
"2012-08-10","Taiwan",5408,"GKV","1"
"2012-08-10","China",121700,"GKV","3"
"2012-08-10","China",20600,"GKV","3"
"2012-08-10","Deutschland",92000,"ML (GKV)","6"
"2012-08-10","Russland",288400,"GKV","2"
"2012-08-10","China",184419,"GKV","2"
"2012-08-13","China",18502,"GKV","2"
"2012-08-13","Russland",208000,"GKV","5"
"2012-08-13","Philippinen",736500,"GKV","2"
"2012-08-13","Thailand",1170000,"GKV","2"
"2012-08-13","Indien",457000,"GKV","2"
"2012-08-13","China",274044,"GKV","2"
"2012-08-13","Taiwan",6795,"GKV","2"
"2012-08-14","Deutschland",7500,"5.2","2"
"2012-08-14","Hong Kong",1140000,"GKV","3"
"2012-08-14","Taiwan",3325000,"GKV","3"
"2012-08-14","China",253452,"GKV","2"
"2012-08-14","Niederlande",1,"ChKV","0"
"2012-08-14","Russland",372090,"GKV","2"
"2012-08-14","China",192945,"GKV","2"
"2012-08-14","Israel",5886,"GKV","2"
"2012-08-15","Lettland",1732,"ML (GKV)","3"
"2012-08-15","China",162000,"GKV","6"
"2012-08-15","Sudan",1,"ML (GKV)","4"
"2012-08-15","Sudan",84000,"ML (GKV)","4"
"2012-08-15","Slowakei",625725,"GKV","2"
"2012-08-15","Russland",58231,"GKV","6"
"2012-08-15","Indien",1900,"5.1","1"
"2012-08-15","Malaysia",8000,"GKV","5"
"2012-08-15","Südafrika",48000,"GKV","5"
"2012-08-15","Oman",24000,"ML (GKV)","11"
"2012-08-15","China",6385500,"GKV","2"
"2012-08-15","China",1804310,"GKV","2"
"2012-08-16","Vereinigte Arabische Emirate",1970,"5.1","1"
"2012-08-16","Vereinigte Arabische Emirate",1,"5.1","1"
"2012-08-16","Russland",436650,"GKV","2"
"2012-08-16","Russland",436650,"GKV","2"
"2012-08-16","Iran",67712,"unbekannt",""
"2012-08-16","China",83390,"GKV","2"
"2012-08-16","Brasilien",283148,"GKV","2"
"2012-08-16","Thailand",380900,"GKV","5"
"2012-08-16","China",497291,"GKV","2"
"2012-08-16","Ungarn",172000,"ML (GKV)","18"
"2012-08-17","Indien",24000,"5.1","1"
"2012-08-17","Indien",8000,"5.1","1"
"2012-08-17","Russland",151585,"GKV","2"
"2012-08-17","Russland",112011,"GKV","2"
"2012-08-17","Hong Kong",85000,"GKV","3"
"2012-08-17","Taiwan",29000,"GKV","7"
"2012-08-17","Indien",6914,"ML (GKV)","1"
"2012-08-17","Ecuador",13600,"ML (GKV)","11"
"2012-08-17","Katar",369095,"ML (GKV)","11"
"2012-08-17","Indien",6524,"ML (GKV)","1"
"2012-08-17","Malaysia",2000,"GKV","4"
"2012-08-17","Südkorea",5380,"ML (GKV)","10"
"2012-08-17","Brasilien",200406,"GKV","2"
"2012-08-20","Grossbritannien",2201,"ML (GKV)","10"
"2012-08-20","Russland",440700,"GKV","2"
"2012-08-20","Weissrussland",198440,"GKV","6"
"2012-08-21","Deutschland",418024,"GKV","2"
"2012-08-21","Russland",573900,"GKV","2"
"2012-08-21","Israel",31500,"GKV","7"
"2012-08-21","Mexiko",24070,"GKV","4"
"2012-08-21","Venezuela",530000,"GKV","2"
"2012-08-21","Indien",200000,"GKV","6"
"2012-08-21","Indien",2626400,"GKV","2"
"2012-08-21","China",198440,"GKV","6"
"2012-08-21","Iran",1000000,"unbekannt",""
"2012-08-22","Indien",515518,"GKV","2"
"2012-08-22","Russland",124100,"GKV","7"
"2012-08-22","USA",10000,"GKV","0"
"2012-08-22","Malaysia",8093,"GKV","6"
"2012-08-24","Serbien",180840,"GKV","2"
"2012-08-22","Singapur",840700,"GKV","3"
"2012-08-15","Iran",331136,"unbekannt",""
"2012-08-23","Russland",207048,"GKV","2"
"2012-08-23","Peru",151596,"GKV","7"
"2012-08-23","Malaysia",6234,"GKV","5"
"2012-08-23","Taiwan",10012,"GKV","2"
"2012-08-23","Russland",436650,"GKV","2"
"2012-08-23","Russland",436650,"GKV","2"
"2012-08-23","Chile",71100,"GKV","2"
"2012-08-28","Taiwan",240943,"GKV","2"
"2012-08-24","Kroatien",122290,"GKV","1"
"2012-08-24","China",104663,"GKV","2"
"2012-08-24","Singapur",1068700,"GKV","3"
"2012-08-24","Singapur",382300,"GKV","3"
"2012-08-28","Saudi-Arabien",8360,"5.1","1"
"2012-08-28","Saudi-Arabien",2435,"ML (GKV)","1"
"2012-08-27","Brasilien",316800,"GKV","5"
"2012-08-27","China",151596,"GKV","7"
"2012-08-27","China",345000,"GKV","2"
"2012-08-27","China",483604,"GKV","2"
"2012-08-27","Deutschland",2500,"GKV","1"
"2012-08-27","Deutschland",500,"GKV","1"
"2012-08-27","Saudi-Arabien",540,"ML (GKV)","1"
"2012-08-27","Saudi-Arabien",7690,"ML (GKV)","3"
"2012-08-27","Ecuador",2500,"GKV","5"
"2012-08-27","China",249739,"GKV","2"
"2012-08-27","Hong Kong",13900,"GKV","3"
"2012-08-28","Estland",23200,"GKV","6"
"2012-08-28","Estland",31900,"GKV","6"
"2012-08-28","China",2055799,"GKV","2"
"2012-08-28","China",348765,"GKV","2"
"2012-08-28","China",231377,"GKV","2"
"2012-08-29","Indien",90189,"ML (GKV)","18"
"2012-08-29","Weissrussland",3763,"5.1","1"
"2012-08-29","Hong Kong",12000,"GKV","3"
"2012-08-29","Hong Kong",11800,"GKV","3"
"2012-08-29","Singapur",2550,"GKV","1"
"2012-08-30","Katar",2500,"GKV","5"
"2012-08-30","China",454788,"GKV","7"
"2012-08-30","China",328000,"GKV","3"
"2012-08-30","China",754000,"GKV","2"
"2012-08-30","China",445000,"GKV","2"
"2012-08-30","Frankreich",15000,"GKV","1"
"2012-08-30","Iran",10059295,"unbekannt",""
"2012-08-31","Deutschland",474997,"GKV","2"
"2012-08-31","Russland",4400,"GKV","2"
"2012-08-31","Russland",42450,"GKV","2"
"2012-08-31","Russland",3600,"GKV","2"
"2012-08-31","Russland",9000,"GKV","2"
"2012-08-31","Kroatien",1241995,"GKV","2"
"2012-08-31","China",472600,"GKV","2"
"2012-08-31","China",643200,"GKV","2"
"2012-08-31","Israel",3696,"GKV","1"
"2012-08-31","Israel",6600,"GKV","1"
"2012-08-31","Russland",708100,"GKV","2"
"2012-08-31","Russland",1886120,"GKV","2"
"2012-08-31","China",19900,"GKV","3"
"2012-08-31","Pakistan",2054,"GKV","2"
"2012-09-04","Brasilien",42000,"5.1","1"
"2012-09-03","Oman",21735,"GKV","5"
"2012-09-03","Oman",12943,"GKV","5"
"2012-09-05","Taiwan",16000,"GKV","5"
"2012-09-05","Kuba",22900,"GKV","2"
"2012-09-05","China",45041,"GKV","3"
"2012-09-05","Thailand",125300,"GKV","4"
"2012-09-05","Deutschland",301037,"GKV","2"
"2012-09-05","Thailand",500,"GKV","5"
"2012-09-05","Iran",2328614,"unbekannt",""
"2012-09-05","Iran",2555729,"unbekannt",""
"2012-09-12","Taiwan",2883,"GKV","1"
"2012-09-05","Hong Kong",755666,"GKV","2"
"2012-09-05","Italien",263,"5.1","1"
"2012-09-05","Taiwan",213228,"GKV","2"
"2012-09-06","China",1995000,"GKV","3"
"2012-09-06","Indonesien",67700,"GKV","3"
"2012-09-06","Indonesien",58000,"GKV","3"
"2012-09-06","Peru",8200,"GKV","6"
"2012-09-06","Peru",8200,"GKV","6"
"2012-09-06","Mexiko",5000000,"ML (GKV)","22"
"2012-09-06","Mexiko",1,"ML (GKV)","13"
"2012-09-06","Iran",770775,"unbekannt",""
"2012-09-06","Singapur",50,"GKV","5"
"2012-09-06","Iran",483343,"unbekannt",""
"2012-09-06","Singapur",4200,"GKV","1"
"2012-09-07","Hong Kong",512600,"GKV","3"
"2012-10-16","Kolumbien",15990,"5.1","1"
"2012-09-07","Iran",13780,"unbekannt",""
"2012-09-07","Singapur",19530,"GKV","2"
"2012-09-07","Ukraine",327437,"GKV","2"
"2012-09-07","Taiwan",110470,"ML (GKV)","11"
"2012-09-07","China",12300,"GKV","3"
"2012-09-10","China",800689,"GKV","2"
"2012-09-10","China",155039,"GKV","2"
"2012-09-10","Taiwan",31500,"GKV","2"
"2012-09-10","Singapur",6204,"GKV","6"
"2012-09-11","Oman",1500,"GKV","5"
"2012-09-11","Togo",43321,"GKV","3"
"2012-09-11","China",347252,"GKV","6"
"2012-09-11","China",151700,"GKV","6"
"2012-09-11","Iran",1681631,"unbekannt",""
"2012-09-11","Russland",384300,"GKV","2"
"2012-09-11","Deutschland",108340,"GKV","2"
"2012-09-11","China",617000,"GKV","3"
"2012-09-11","Israel",1700,"ML (GKV)","16"
"2012-09-12","Israel",670000,"GKV","7"
"2012-09-12","Litauen",7990,"GKV","6"
"2012-09-12","Kanada",1030,"5.1","1"
"2012-09-12","Hong Kong",1026000,"GKV","3"
"2012-09-12","China",22300,"GKV","3"
"2012-09-12","Marokko",425000,"5.2","2"
"2012-09-12","Saudi-Arabien",520,"ML (GKV)","3"
"2012-09-13","Thailand",132500,"GKV","5"
"2012-09-13","Grossbritannien",2500,"5.1","1"
"2012-09-13","Frankreich",523463,"GKV","2"
"2012-09-13","Thailand",1700,"GKV","5"
"2012-09-13","Ungarn",10000,"ML (GKV)","18"
"2012-09-13","Kolumbien",151596,"GKV","7"
"2012-09-14","Serbien",5453470,"ML (GKV)","18"
"2012-09-14","Mexiko",3400,"GKV","5"
"2012-09-14","China",592230,"GKV","2"
"2012-09-14","Jordanien",2012,"GKV","2"
"2012-09-14","Taiwan",256033,"GKV","2"
"2012-09-14","Grossbritannien",119850,"ML (GKV)","10"
"2012-09-17","Südafrika",25900,"5.1","1"
"2012-09-17","Südafrika",1,"5.1","1"
"2012-09-17","Südafrika",1,"5.1","1"
"2012-09-17","Burkina Faso",117600,"ML (GKV)","7"
"2012-09-17","Frankreich",490000,"GKV","2"
"2012-09-17","Saudi-Arabien",240650,"ML (GKV)","11"
"2012-09-17","Saudi-Arabien",215350,"ML (GKV)","11"
"2012-09-17","China",263600,"GKV","3"
"2012-09-17","China",182800,"GKV","3"
"2012-09-17","Aserbaidschan",1021540,"ML (GKV)","10"
